Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,Question Key,Response
11,1554474485559,05/04/2019 14:28:05,1554474483099,-4,05/04/2019 10:28:03,6138,39,questionnaire-zk38,,2417031,5a75c98cae9a0b0001a95926,668220,,complete,,5ca76577b98ee20015d6dc74,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,18869
1,1554474536703,05/04/2019 14:28:56,1554474536160,1,05/04/2019 15:28:56,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554474552091,05/04/2019 14:29:12,1554474551494,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,31
3,1554474552153,05/04/2019 14:29:12,1554474551495,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1554474552153,05/04/2019 14:29:12,1554474551495,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1554474552153,05/04/2019 14:29:12,1554474551495,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Male
6,1554474552153,05/04/2019 14:29:12,1554474551495,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,2
7,1554474552153,05/04/2019 14:29:12,1554474551495,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1554474552153,05/04/2019 14:29:12,1554474551496,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1554474552153,05/04/2019 14:29:12,1554474551496,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1554474552153,05/04/2019 14:29:12,1554474551496,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1554474552153,05/04/2019 14:29:12,1554474551496,1,05/04/2019 15:29:11,6138,39,questionnaire-zk38,,2417044,5afc4671bb36f900018ef1fe,668225,,complete,,5ca7660098b35f0001f7564b,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.75,1280x1024,1280x881,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,15336
1,1554474893606,05/04/2019 14:34:53,1554474895793,-4,05/04/2019 10:34:55,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554474910401,05/04/2019 14:35:10,1554474912645,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,34
3,1554474910556,05/04/2019 14:35:10,1554474912650,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1554474910556,05/04/2019 14:35:10,1554474912650,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1554474910556,05/04/2019 14:35:10,1554474912651,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1554474910556,05/04/2019 14:35:10,1554474912651,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1554474910556,05/04/2019 14:35:10,1554474912652,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1554474910556,05/04/2019 14:35:10,1554474912653,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1554474910556,05/04/2019 14:35:10,1554474912653,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1554474910556,05/04/2019 14:35:10,1554474912654,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1554474910556,05/04/2019 14:35:10,1554474912655,-4,05/04/2019 10:35:12,6138,39,questionnaire-zk38,,2417081,5a2164f01a1ad3000138f7f9,668237,,complete,,5ca7671a716aef0017078fac,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,16863
1,1554474922747,05/04/2019 14:35:22,1554474923584,-4,05/04/2019 10:35:23,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554474936373,05/04/2019 14:35:36,1554474937268,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,27
3,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Male
6,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,13685
7,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1554474936498,05/04/2019 14:35:36,1554474937269,-4,05/04/2019 10:35:37,6138,39,questionnaire-zk38,,2417090,5af6a7cde066a40001134a37,668239,,complete,,5ca7674e64dec700160dae51,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x969,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,2
1,1554475062023,05/04/2019 14:37:42,1554475062103,1,05/04/2019 15:37:42,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554475080689,05/04/2019 14:38:00,1554475080909,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,32
3,1554475080798,05/04/2019 14:38:00,1554475080911,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1554475080798,05/04/2019 14:38:00,1554475080911,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1554475080798,05/04/2019 14:38:00,1554475080912,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Male
6,1554475080798,05/04/2019 14:38:00,1554475080912,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,2
7,1554475080798,05/04/2019 14:38:00,1554475080912,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1554475080798,05/04/2019 14:38:00,1554475080912,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1554475080798,05/04/2019 14:38:00,1554475080913,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1554475080798,05/04/2019 14:38:00,1554475080913,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1554475080798,05/04/2019 14:38:00,1554475080913,1,05/04/2019 15:38:00,6138,39,questionnaire-zk38,,2417112,59220a3e9098900001b55aaa,668240,,complete,,5ca767d2685e370001b6fb08,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1353x649,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,18810
1,1554475127281,05/04/2019 14:38:47,1554475127181,1,05/04/2019 15:38:47,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554475149984,05/04/2019 14:39:09,1554475149950,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,44
3,1554475150045,05/04/2019 14:39:10,1554475149952,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1554475150045,05/04/2019 14:39:10,1554475149952,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1554475150045,05/04/2019 14:39:10,1554475149952,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1554475150045,05/04/2019 14:39:10,1554475149952,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1554475150045,05/04/2019 14:39:10,1554475149952,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1554475150045,05/04/2019 14:39:10,1554475149952,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1554475150045,05/04/2019 14:39:10,1554475149953,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1554475150045,05/04/2019 14:39:10,1554475149953,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1554475150045,05/04/2019 14:39:10,1554475149953,1,05/04/2019 15:39:09,6138,39,questionnaire-zk38,,2417127,5ca606a5614b7b0015be495e,668244,,complete,,5ca768217ea4a700019a709b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1920x1080,1920x937,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,22772
