Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time
1,1554476741902,05/04/2019 15:05:41,1554476741776,1,05/04/2019 16:05:41,6138,39,task-w8es,,2417339,590b3b8fc0b47a00019944a9,668251,,complete,,5ca7687d4e1823001a06157f,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 73.0.3683.86,1680x1050,1646x890,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Only a little"",""Q3"":""Occasionally"",""Q4"":""Yes, but not too badly"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""From time to time, but not too often"",""Q9"":""Rather less than I used to"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Usually"",""Q14"":""Often""}",64144.00000000023
1,1554476774448,05/04/2019 15:06:14,1554476774165,1,05/04/2019 16:06:14,6138,39,task-w8es,,2417343,5c86d8c5332a8d0001e9577a,668262,,complete,,5ca769f52c8cb00001d1bc14,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 73.0.3683.86,1680x1050,1616x824,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Not at all"",""Q2"":""Not quite so much"",""Q3"":""Occasionally"",""Q4"":""Not at all"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Quite a lot"",""Q8"":""From time to time, but not too often"",""Q9"":""As much as I ever did"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Not at all"",""Q13"":""Definitely"",""Q14"":""Often""}",54554.01000000006
1,1554476816037,05/04/2019 15:06:56,1554476815743,1,05/04/2019 16:06:55,6138,39,task-w8es,,2417351,5bf555e5d944c300012622c7,668263,,complete,,5ca769f9c397ff001523ce18,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1152x720,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Sometimes"",""Q2"":""Only a little"",""Q3"":""Quite Often"",""Q4"":""Very definitely and quite badly"",""Q5"":""I don't take as much care as I should"",""Q6"":""Definitely not so much now"",""Q7"":""Not very much"",""Q8"":""A lot of the time"",""Q9"":""Rather less than I used to"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Not Often"",""Q14"":""Sometimes""}",45152.79999998165
1,1554477039815,05/04/2019 15:10:39,1554477039497,1,05/04/2019 16:10:39,6138,39,task-w8es,,2417361,5c87c7dcd810a700149dce60,668253,,complete,,5ca768a878958e0016c4f3f5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x555,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Definitely as much"",""Q3"":""Not at all"",""Q4"":""Not at all"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Quite a lot"",""Q8"":""Only occasionally"",""Q9"":""As much as I ever did"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not at all"",""Q13"":""Definitely"",""Q14"":""Often""}",173827.31500000227
1,1554829260413,09/04/2019 17:01:00,1554829261371,1,09/04/2019 18:01:01,6138,39,task-w8es,,2427645,5b4133cd9c2ec600014f2487,672586,,complete,,5cacc9df5c84190001a48665,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Most of the time"",""Q1"":""Sometimes"",""Q2"":""Only a little"",""Q3"":""Occasionally"",""Q4"":""Very definitely and quite badly"",""Q5"":""I don't take as much care as I should"",""Q6"":""Definitely not so much now"",""Q7"":""Quite a lot"",""Q8"":""A great deal of the time"",""Q9"":""As much as I ever did"",""Q10"":""Not often"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Not Often"",""Q14"":""Sometimes""}",45328.79985386673
1,1554829334670,09/04/2019 17:02:14,1554829333099,1,09/04/2019 18:02:13,6138,39,task-w8es,,2427654,58740f5faff49500017b9b8e,672582,,complete,,5cacca0e9aab03001e8a7a5e,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1536x864,1536x751,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Not quite so much"",""Q3"":""Occasionally"",""Q4"":""A little, but it doesn't worry me"",""Q5"":""I don't take as much care as I should"",""Q6"":""Not quite so much now"",""Q7"":""Not very much"",""Q8"":""Only occasionally"",""Q9"":""Rather less than I used to"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Definitely"",""Q14"":""Often""}",56581.3
1,1554829431047,09/04/2019 17:03:51,1554829433180,1,09/04/2019 18:03:53,6138,39,task-w8es,,2427658,55cb92aafdf99b45e4bb1165,672581,,complete,,5cacc916001b5c0017be703a,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1600x900,1600x774,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Not quite so much"",""Q3"":""Occasionally"",""Q4"":""Yes, but not too badly"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""A lot of the time"",""Q9"":""As much as I ever did"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Definitely"",""Q14"":""Sometimes""}",103587
1,1554829436750,09/04/2019 17:03:56,1554829436970,1,09/04/2019 18:03:56,6138,39,task-w8es,,2427660,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Definitely as much"",""Q3"":""Occasionally"",""Q4"":""Not at all"",""Q5"":""I may not take quite as much care"",""Q6"":""As much as I always could"",""Q7"":""Quite a lot"",""Q8"":""From time to time, but not too often"",""Q9"":""As much as I ever did"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Not at all"",""Q13"":""Definitely"",""Q14"":""Often""}",89187.79976096067
1,1554829624483,09/04/2019 17:07:04,1554829625395,1,09/04/2019 18:07:05,6138,39,task-w8es,,2427674,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Not quite so much"",""Q3"":""Not at all"",""Q4"":""Very definitely and quite badly"",""Q5"":""I don't take as much care as I should"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""A great deal of the time"",""Q9"":""Hardly at all"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not at all"",""Q13"":""Definitely"",""Q14"":""Often""}",89998.76000000017
1,1554829606470,09/04/2019 17:06:46,1554829604854,1,09/04/2019 18:06:44,6138,39,task-w8es,,2427676,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Sometimes"",""Q2"":""Definitely as much"",""Q3"":""Occasionally"",""Q4"":""Yes, but not too badly"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""A great deal of the time"",""Q9"":""As much as I ever did"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Usually"",""Q14"":""Sometimes""}",56638.35500006098
1,1554829730647,09/04/2019 17:08:50,1554829732465,1,09/04/2019 18:08:52,6138,39,task-w8es,,2427684,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Nearly all the time"",""Q2"":""Not quite so much"",""Q3"":""Quite Often"",""Q4"":""Very definitely and quite badly"",""Q5"":""I may not take quite as much care"",""Q6"":""Not quite so much now"",""Q7"":""Quite a lot"",""Q8"":""A lot of the time"",""Q9"":""Rather less than I used to"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Not Often"",""Q14"":""Sometimes""}",73346.17999999318
1,1554829859351,09/04/2019 17:10:59,1554829857211,-4,09/04/2019 13:10:57,6138,39,task-w8es,,2427691,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Very often"",""Q2"":""Not quite so much"",""Q3"":""Occasionally"",""Q4"":""Yes, but not too badly"",""Q5"":""I may not take quite as much care"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""A lot of the time"",""Q9"":""As much as I ever did"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Usually"",""Q14"":""Often""}",132201.83500000008
1,1554829796704,09/04/2019 17:09:56,1554829796099,1,09/04/2019 18:09:56,6138,39,task-w8es,,2427697,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Most of the time"",""Q1"":""Nearly all the time"",""Q2"":""Only a little"",""Q3"":""Quite Often"",""Q4"":""Very definitely and quite badly"",""Q5"":""I take just as much care as ever"",""Q6"":""Definitely not so much now"",""Q7"":""Not very much"",""Q8"":""A great deal of the time"",""Q9"":""Hardly at all"",""Q10"":""Not often"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Not at all"",""Q14"":""Very seldom""}",43964
1,1554829884255,09/04/2019 17:11:24,1554829881429,1,09/04/2019 18:11:21,6138,39,task-w8es,,2427706,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Not at all"",""Q1"":""Very often"",""Q2"":""Only a little"",""Q3"":""Occasionally"",""Q4"":""A little, but it doesn't worry me"",""Q5"":""I don't take as much care as I should"",""Q6"":""Not quite so much now"",""Q7"":""Quite a lot"",""Q8"":""A lot of the time"",""Q9"":""Rather less than I used to"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Definitely"",""Q14"":""Often""}",60711.4450000081
1,1554830366631,09/04/2019 17:19:26,1554833954922,3,09/04/2019 21:19:14,6138,39,task-w8es,,2427732,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Not at all"",""Q2"":""Definitely as much"",""Q3"":""Quite Often"",""Q4"":""Yes, but not too badly"",""Q5"":""Definitely"",""Q6"":""Definitely not so much now"",""Q7"":""Not very much"",""Q8"":""A lot of the time"",""Q9"":""As much as I ever did"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Usually"",""Q14"":""Sometimes""}",122333.18000007421
1,1554830415575,09/04/2019 17:20:15,1554830406574,1,09/04/2019 18:20:06,6138,39,task-w8es,,2427740,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Sometimes"",""Q2"":""Definitely as much"",""Q3"":""Not at all"",""Q4"":""A little, but it doesn't worry me"",""Q5"":""I may not take quite as much care"",""Q6"":""Not quite so much now"",""Q7"":""Not very much"",""Q8"":""A lot of the time"",""Q9"":""Rather less than I used to"",""Q10"":""Not often"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Usually"",""Q14"":""Often""}",98864.0149999992
1,1554830925017,09/04/2019 17:28:45,1554830924289,-7,09/04/2019 10:28:44,6138,39,task-w8es,,2427753,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Sometimes"",""Q2"":""Not quite so much"",""Q3"":""Occasionally"",""Q4"":""A little, but it doesn't worry me"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""A lot of the time"",""Q9"":""As much as I ever did"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Definitely"",""Q14"":""Often""}",64349.200000000004
1,1555084491380,12/04/2019 15:54:51,1555084491243,1,12/04/2019 16:54:51,6138,39,task-w8es,,2436630,5c34fc0848ad2900017e4e9f,675528,,complete,,5cb0af74db22ea001716a218,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1255x706,1255x614,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Definitely as much"",""Q3"":""Very Often"",""Q4"":""Yes, but not too badly"",""Q5"":""I may not take quite as much care"",""Q6"":""Not quite so much now"",""Q7"":""Not very much"",""Q8"":""A great deal of the time"",""Q9"":""Rather less than I used to"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Quite often"",""Q13"":""Usually"",""Q14"":""Sometimes""}",76230.4
1,1555085809535,12/04/2019 16:16:49,1555085809200,-4,12/04/2019 12:16:49,6138,39,task-w8es,,2437531,58a477c660cd820001e9a5d6,675592,,complete,,5cb0b4a58a3bcd0017b8f768,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1920x1080,1905x963,after questionnairs,HADS,4,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Not at all"",""Q2"":""Not quite so much"",""Q3"":""Not at all"",""Q4"":""Not at all"",""Q5"":""I may not take quite as much care"",""Q6"":""As much as I always could"",""Q7"":""Not at all"",""Q8"":""Only occasionally"",""Q9"":""Rather less than I used to"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not at all"",""Q13"":""Usually"",""Q14"":""Often""}",63845
1,1555085833123,12/04/2019 16:17:13,1555085834273,1,12/04/2019 17:17:14,6138,39,task-w8es,,2437536,5b15821c1e55760001ba20d0,675579,,complete,,5cb0b3dfced3ee00012b0e82,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1334x889,1334x747,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Sometimes"",""Q2"":""Definitely as much"",""Q3"":""Occasionally"",""Q4"":""A little, but it doesn't worry me"",""Q5"":""I take just as much care as ever"",""Q6"":""As much as I always could"",""Q7"":""Not at all"",""Q8"":""From time to time, but not too often"",""Q9"":""As much as I ever did"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Definitely"",""Q14"":""Often""}",84756.54999981634
1,1555085856702,12/04/2019 16:17:36,1555085856807,1,12/04/2019 17:17:36,6138,39,task-w8es,,2437602,5778f087ca706f000190edbb,675577,,complete,,5cb0b3730afac600160ea92d,computer,Desktop or Laptop,Windows 7,IE 11.0,1438x808,1438x661,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""A lot of the time"",""Q1"":""Sometimes"",""Q2"":""Not quite so much"",""Q3"":""Not at all"",""Q4"":""A little, but it doesn't worry me"",""Q5"":""Definitely"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""From time to time, but not too often"",""Q9"":""Definitely less than I used to"",""Q10"":""Sometimes"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Not at all"",""Q14"":""Often""}",44494.60029618935
1,1555338742563,15/04/2019 14:32:22,1555338739558,1,15/04/2019 15:32:19,6138,39,task-w8es,,2463513,593f123d6b824b0001a70456,680109,,complete,,5cb491523a96b30016c8c0f2,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1536x864,1536x728,after questionnairs,HADS,4,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""From time to time, occasionally"",""Q1"":""Not at all"",""Q2"":""Definitely as much"",""Q3"":""Occasionally"",""Q4"":""Yes, but not too badly"",""Q5"":""I may not take quite as much care"",""Q6"":""As much as I always could"",""Q7"":""Not very much"",""Q8"":""From time to time, but not too often"",""Q9"":""As much as I ever did"",""Q10"":""Most of the time"",""Q11"":""Not at all"",""Q12"":""Not very often"",""Q13"":""Definitely"",""Q14"":""Often""}",54546
